mol_bdID,mol_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
50260836,CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,active,560.7580000000003,6.027200000000007,1.0,5.0,9.096910013008056
50417254,CCn1nc(Cc2ccc(OC(F)(F)F)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,630.7270000000002,6.535700000000007,1.0,6.0,9.096910013008056
50417268,O=C(O)[C@@H](c1ccccc1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,512.6940000000003,5.377700000000006,2.0,4.0,9.096910013008056
50417180,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,524.6960000000003,6.358500000000007,1.0,3.0,9.096910013008056
50417206,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,560.7580000000002,6.027200000000007,1.0,5.0,9.096910013008056
50417226,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)no3)CC2)[C@@H](c2ccccc2)C1,active,541.7360000000002,6.193900000000007,1.0,5.0,9.096910013008056
50304416,CC(C)C[C@H](C(=O)O)N1C[C@H](CN2CCC(CCSc3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,530.725,6.373900000000007,1.0,4.0,9.096910013008056
50264300,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(-c5ccccc5)cn34)CC2)[C@@H](c2cccc(F)c2)C1,active,580.7480000000002,6.678800000000008,1.0,5.0,9.096910013008056
50260972,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Nc3ccc(C(F)(F)F)cc3)CC2)CC1,active,473.58300000000014,5.893440000000005,1.0,3.0,9.096910013008056
50260993,CCOc1cccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)c1,active,604.8109999999999,6.425900000000007,1.0,6.0,9.096910013008056
50260931,CCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)C(C)C)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1,active,604.811,6.425900000000007,1.0,6.0,9.096910013008056
