mol_bdID,mol_smiles,bioactivity_class,mol_IC50
50004356,CC(C)NC(=O)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1ccccn1,active,940.0
50474129,CCCCCCCCCCCCCCS(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,active,940.0
51284235,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1,active,942.0
50474008,COc1ccc(-c2nc(SCCCCCn3c(SC)nc4ccccc43)[nH]c2-c2ccc(OC)cc2)cc1,active,950.0
50623310,CCCCCN(CCCCC)C(=O)Nc1ccc(C)cc1C,active,952.0
50768371,CC(C)c1cccc(C(C)C)c1NC(=O)OCC(Nc1ccc(CN(C)C)cc1)c1ccccc1,active,960.0
51053309,COc1ccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)cc1F,active,960.0
50768370,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1cccc2ccccc12)c1ccccc1,active,970.0
51284150,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)cn2)CC1,active,970.0
51284144,CC(C)(COc1ccc(-c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cn2)cn1)C(=O)O,active,971.0
50623304,CC(C)(C)CCN(Cc1cccs1)C(=O)Nc1c(Cl)cc(Cl)cc1Cl,active,976.0
50602955,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccc(F)cc3)cc(N3CCOCC3)nn12,active,990.0
51125426,CCC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)NC(=O)/C=C/[C@H](C)C(Cl)(Cl)Cl,active,1000.0
50004319,CCCCCCN(CCCCCSc1nc2cc(C)ccc2[nH]1)C(=O)Nc1ccc(F)cc1F,active,1000.0
50835204,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCO)c2)c2cccnc21,active,1000.0
51053316,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3Cl)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,1000.0
51053317,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3F)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,1000.0
51128152,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,1000.0
50004262,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,1000.0
50061008,CN(C(=O)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1)c1ccc(F)cc1F,active,1000.0
50060992,O=C(Nc1ccccc1)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1,active,1000.0
50053383,O=C(NC(Cc1ccccc1)c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,active,1000.0
50571813,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3ccccc3C3CCCC3)CCN(c3ccccc3OC)CC2)c1,active,1000.0
50571814,CCCc1ccccc1OS(=O)(=O)NC(=O)C1(c2cccc(OC)c2)CCN(c2ccccc2OC)CC1,active,1000.0
50571815,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3ccccc3C)CCN(c3ccccc3OC)CC2)c1,active,1000.0
50571816,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3ccccc3)CCN(c3ccccc3OC)CC2)c1,active,1000.0
50571817,COc1cccc(C2(C(=O)NS(=O)(=O)Nc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3OC)CC2)c1,active,1000.0
50571818,COc1cccc(C2(C(=O)Nc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3OC)CC2)c1,active,1000.0
50571820,COc1cccc(C2(C(=O)N(C)S(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccn3)CC2)c1,active,1000.0
50762070,C[C@]1(O)CC(=O)O[C@@H](CSc2nc(-c3ccc(C(F)(F)F)cc3)c(-c3ccc(C(F)(F)F)cc3)[nH]2)C1,active,1000.0
50107740,CCOC(=O)C(C)(C)C(=O)Nc1c(C(C)C)cccc1C(C)C,active,1000.0
50448221,COc1cccc(C2(CNC(=O)Nc3c(C(C)C)cccc3C(C)C)CCNCC2)c1,active,1000.0
50474015,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,1000.0
50474022,CCCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)c1nc2cc(Cl)c([N+](=O)[O-])cc2o1,active,1000.0
50571799,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncc(Br)cn3)CC2)c1,active,1000.0
50571800,CCCc1cnc(N2CCC(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)(c3cccc(OC)c3)CC2)nc1,active,1000.0
50571801,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nccc(C(F)(F)F)n3)CC2)c1,active,1000.0
50571802,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nccc(C)n3)CC2)c1,active,1000.0
50571803,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccn3)CC2)c1,active,1000.0
50571804,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3nc4ccccc4s3)CC2)c1,active,1000.0
50571805,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ncccc3OC)CC2)c1,active,1000.0
50571806,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3)CC2)c1,active,1000.0
50571807,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C(=O)c3ccccc3)CC2)c1,active,1000.0
50571808,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C(C)=O)CC2)c1,active,1000.0
50571809,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(C)CC2)c1,active,1000.0
50571810,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCNCC2)c1,active,1000.0
50073276,CCCc1c(-c2nc(C(C)C)no2)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,active,1000.0
50073287,CCCCCc1noc(-c2c(C(=O)OCC)c3c(-c4ccccc4)cc(N4CCOCC4)nn3c2CCC)n1,active,1000.0
50073291,CCCc1c(-c2nc(CC)no2)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,active,1000.0
50073293,CCCCc1noc(-c2c(C(=O)OCC)c3c(-c4ccccc4)cc(N4CCOCC4)nn3c2CCC)n1,active,1000.0
50082564,O=C(NC(Cc1ccccc1)c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,active,1000.0
50107720,CCOC(=O)C(F)C(=O)Nc1c(C(C)C)cccc1C(C)C,active,1000.0
50107733,CCCOC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,1000.0
50006234,CN(C(=O)c1ccc(C#N)cc1)[C@H]1N(C)C(c2ccc(C#N)cc2)=NC1(C(F)(F)F)C(F)(F)F,active,1000.0
50051784,CCCCCCCN(CCCCCSc1nc(-c2ccccn2)c(-c2ccccn2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,1000.0
50602977,CCOC(=O)c1c(-c2nc(CCO)no2)c(CCO)n2nc(N3CCOCC3)cc(-c3ccccc3)c12,intermediate,1050.0
50602925,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1ccc(N)cc1,intermediate,1050.0
50084175,CCCCCCCCCCCCn1nnc(C(=O)Nc2c(C(C)C)cccc2C(C)C)n1,intermediate,1057.0
50623274,Cc1cc(C)c(NC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1C,intermediate,1080.0
50030316,CCCCCCCN(Cc1ccc(CC(C)(C)C)cc1)C(=O)Nc1ccc(F)cc1F,intermediate,1090.0
51128098,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2ccc(N(C)C)cc2o1,intermediate,1100.0
51128116,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cc(CO)ccc2o1,intermediate,1100.0
51125433,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)CC)C(=O)O1,intermediate,1100.0
50779801,CCCN(CCC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,1100.0
51055506,CCCCCCCCCC=CS(=O)c1cc(O)c2c(OC)ccc(OC)c2c1O,intermediate,1100.0
51053307,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Br)cc3F)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,1150.0
51053330,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(I)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,1170.0
50474841,CC(=O)O[C@H]1CC2[C@](C)(CC[C@@H]3OC(C)(C)OC[C@@]23C)C2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@@]21C,intermediate,1200.0
50768288,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NCc1ccncc1)c1ccccc1,intermediate,1200.0
50768308,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1c(Cl)cccc1Cl)c1ccccc1,intermediate,1200.0
50779775,CCCCN(CC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,1200.0
50969059,Cc1cc2c(c(=O)o1)C=C1CC[C@H](C(C)Cn3cnc(N)c4ncnc3-4)C[C@@H]1O2,intermediate,1200.0
51125422,CCC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)NC(=O)/C=C/[C@H](C)C(Cl)(Cl)Cl,intermediate,1200.0
51128137,CC(C)c1cccc(C(C)C)c1NC(=O)CSc1nc2ccccc2o1,intermediate,1200.0
51138734,CC(C)c1cccc(C(C)C)c1NC(=O)[C@H]1CC[C@H](CSc2nc3ccccc3o2)CC1,intermediate,1200.0
50329418,CCCCCCCN(CCCCCNc1ccc(-c2ccccc2)nn1)C(=O)Nc1ccc(F)cc1F,intermediate,1210.0
50474125,CCCCCCCCCCCCCCCCS(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,1270.0
50602926,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1ccc(O)cc1,intermediate,1290.0
50061014,O=C(Nc1ccc(Cl)cc1)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1,intermediate,1296.0
50779892,CCCCCN(CCCCC)S(=O)(=O)NC(=O)Oc1c(C(C)C)cccc1C(C)C,intermediate,1300.0
50084922,CCC1(CC)COC(c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)OC1,intermediate,1300.0
50602951,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCCC3)nn12,intermediate,1300.0
50602898,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,intermediate,1300.0
51128139,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2ncccc2o1,intermediate,1300.0
51128144,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2c(CN(C)C)cccc2o1,intermediate,1300.0
50082556,O=C(N[C@H]1c2cc(O)ccc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1,intermediate,1300.0
50474126,CCCCCCCCC(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,1300.0
50623301,CCCCCCCCN(CCCCCCCC)C(=O)Nc1ccc(C)cc1C,intermediate,1310.0
51284138,FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4ccc(N5CCOCC5)nc4)cc3)nc2c1,intermediate,1325.0
51284137,CN1CCN(c2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)cc2)CC1,intermediate,1352.0
50474121,CCCCCCCCCCCCCCCCC(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,1390.0
50602927,C=CCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,intermediate,1400.0
50082553,O=C(N[C@H]1c2ccccc2OC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,intermediate,1400.0
50082552,O=C(N[C@@H]1c2cccc(O)c2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1,intermediate,1400.0
50082539,COc1cccc([C@H]2CCc3ccccc3[C@@H]2NC(=O)C(c2ccccc2)c2ccccc2)c1,intermediate,1400.0
50053373,Nc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,intermediate,1400.0
50004398,COc1ccc(-c2nc(SCCCCCn3c(SC)nc4ccccc43)[nH]c2-c2ccc(OC)cc2)cc1,intermediate,1400.0
50969057,Cc1cc2c(c(=O)o1)C=C1CC[C@H](C(C)CNCc3ccc(CO)cc3)C[C@@H]1O2,intermediate,1400.0
51284136,N#Cc1ccc(-c2ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cc2)cc1,intermediate,1402.0
50623302,CCCCCCCCN(CCCCCCCC)C(=O)Nc1ccc(C)cc1C,intermediate,1410.0
51053305,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(F)c(F)c3F)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,1430.0
50623262,CCCCCCCN(Cc1cccs1)C(=O)Nc1cc(C)c(C)cc1C,intermediate,1440.0
51055475,CCCCCCCCCCCCCCCCCCSC1=CC(=O)c2ccccc2C1=O,intermediate,1450.0
50602953,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3F)cc(N3CCOCC3)nn12,intermediate,1490.0
50602950,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCC3)nn12,intermediate,1490.0
50423029,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,intermediate,1500.0
50053374,COc1cccc(C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1,intermediate,1500.0
50082540,COc1ccc(C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)cc1,intermediate,1500.0
50082533,COc1cccc(C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1,intermediate,1500.0
50051750,CCN(C)CCN(CCOCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,1500.0
50053367,COc1ccc(C(Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)cc1,intermediate,1500.0
50004335,CCCCCCN(CCCCCSc1nc2c(=O)n(C)c(=O)n(C)c2[nH]1)C(=O)NC(C)C,intermediate,1530.0
50084202,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2ccc3c(C)cc(C)nc3n2)c2ccccc2)n1,intermediate,1537.0
50602976,CCCc1c(-c2nc(-c3ccccc3)no2)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,intermediate,1590.0
51138740,CC(C)c1cccc(C(C)C)c1NC(=O)Cc1cccc(CSc2nc3ccccc3o2)c1,intermediate,1600.0
50004344,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,1600.0
50053394,COc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,intermediate,1600.0
50082559,COc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,intermediate,1600.0
51053313,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3C#N)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,1620.0
51284151,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(Cl)cnc5[nH]4)cn3)cn2)CC1,intermediate,1629.0
51055480,CCCCCCCCCSC1=CC(=O)c2ccccc2C1=O,intermediate,1630.0
51284147,O=C(O)C1(COc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1,intermediate,1652.0
51055477,CCCCCCCCCCCCSC1=CC(=O)c2ccccc2C1=O,intermediate,1660.0
50779806,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N(CC1CCCO1)CC1CCCO1,intermediate,1700.0
50060326,CC[C@@]1(CCCc2ccccc2)C(=O)N(c2c(OC)cc(OC)cc2OC)[C@@H]1c1ccccc1,intermediate,1700.0
50004852,CCCCCCCCCCCCn1nnc(C(NC(=O)c2c(OC)cc(OC)cc2OC)c2ccccc2)n1,intermediate,1700.0
50762081,CC1=CC(=O)OC(CSc2nc(-c3ccccc3Cl)c(-c3ccccc3Cl)[nH]2)C1,intermediate,1700.0
51128128,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCCCCCCCCCCSc1nc2ccccc2[nH]1,intermediate,1700.0
50768321,CCCCCCCCCCCCCCCCCC(=O)NC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,intermediate,1700.0
50779866,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N(C)CCc1ccccc1,intermediate,1700.0
50821481,CC[C@@]1(CCCc2ccccc2)C(=O)N(c2c(OC)cc(OC)cc2OC)[C@@H]1c1ccccc1,intermediate,1700.0
50623276,Cc1ccc(NC(=O)N(Cc2ccccc2)Cc2ccccc2)c(C)c1,intermediate,1710.0
51284096,O=C(O)C1(COc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CCC1,intermediate,1718.0
50084169,CCCCCCCCCCCCn1nnc(C(F)C(=O)Nc2c(OC)cc(OC)cc2OC)n1,intermediate,1760.0
51068445,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccccc2Cl)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,intermediate,1780.0
50969056,Cc1cc2c(c(=O)o1)C=C1CC[C@H](C(C)CNCc3ccc(O)c(F)c3)C[C@@H]1O2,intermediate,1800.0
51105754,CCCC(=O)N(C)[C@H](C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C(=O)N(C)Cc1nccs1)C(C)C)C(C)C,intermediate,1800.0
51105757,CCCC(=O)N(C)[C@H](C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C(=O)N(C)Cc1nccs1)C(C)C)C(C)C,intermediate,1800.0
51128123,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCCCCCCCCCCSc1nc2ccccc2s1,intermediate,1800.0
51128143,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cc(CN(C)C)ccc2o1,intermediate,1800.0
50082557,COc1cccc([C@H]2CCc3ccccc3[C@H]2NC(=O)C(c2ccccc2)c2ccccc2)c1,intermediate,1800.0
50423027,CCCCCCCCN1CCc2c(C)c(CC(=O)O)c(C)c(NC(=O)C(C)(C)C)c21,intermediate,1800.0
50474856,CC(=O)OCC1(C)C2C[C@H](OS(C)(=O)=O)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)C3[C@@]2(C)CC[C@@H]1OC(C)=O,intermediate,1800.0
50053371,COc1ccccc1C(Cc1ccccc1)NC(=O)C(c1ccccc1)c1ccccc1,intermediate,1800.0
50053382,O=C(NC(Cc1ccncc1)c1ccccc1)C(c1ccccc1)c1ccccc1,intermediate,1800.0
50082531,O=C(N[C@@H]1c2ccccc2CC[C@@H]1c1cccc(O)c1)C(c1ccccc1)c1ccccc1,intermediate,1800.0
50623281,CCCCN(Cc1ccccc1)C(=O)Nc1ccc(C)cc1C,intermediate,1830.0
50768330,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(CNC(=O)c1ccccc1)c1ccccc1,intermediate,1900.0
50779865,CCCCCCCCCCCCCCCCCCN(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,1900.0
50779829,CCCCN(CCCC)S(=O)(=O)[N-]C(=O)Oc1c(C(C)C)cccc1C(C)C,intermediate,1900.0
51128097,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2ccccc2o1,intermediate,1900.0
50006233,CN(C(=O)c1ccc(C#N)cc1)C1N(C)C(c2ccc(C#N)cc2)=NC1(C(F)(F)F)C(F)(F)F,intermediate,1900.0
50779777,CCCCCCCCN(CCCCCCCC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,intermediate,1900.0
50779778,CCCCN(CCCC)S(=O)(=O)NC(=O)Oc1c(C(C)C)cccc1C(C)C,intermediate,1900.0
51284145,O=C(O)c1ccc(Oc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)cc1,intermediate,1940.0
51284146,O=C(O)[C@H]1CC[C@H](Oc2ccc(-c3ccc(-c4nc5ccc(Cl)cc5[nH]4)cn3)cn2)CC1,intermediate,1967.0
51061809,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(=O)C(C)C,intermediate,1990.0
51284097,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)cn3)cn2)CC1,intermediate,2000.0
51284100,CC1(C(=O)O)CCCN(c2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)C1,intermediate,2000.0
50004256,CCCCCCN(CCCCCSc1nc2cc([N+](=O)[O-])ccc2[nH]1)C(=O)Nc1ccc(F)cc1F,intermediate,2000.0
50004249,CCCCCCN(CCOCCSc1nc2c[nH]cnc-2n1)C(=O)NC(C)C,intermediate,2000.0
51284141,CC1(C)CN(c2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CCC1CC(=O)O,intermediate,2000.0
51284142,O=C(O)C1CCC(Nc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1,intermediate,2000.0
51284143,O=C(O)C1CC(Nc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)C1,intermediate,2000.0
51284148,O=C(O)C1CC1COc1ccc(-c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cn2)cn1,intermediate,2000.0
51284153,COc1ccc2[nH]c(-c3ccc(-c4ccc(O[C@H]5CC[C@@H](CC(=O)O)CC5)nc4)nc3)nc2n1,intermediate,2000.0
51284236,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5ccccc5[nH]4)cn3)cn2)CC1,intermediate,2000.0
51284245,O=C(O)CC1CCN(c2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1,intermediate,2000.0
51284246,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(F)c(F)cc5[nH]4)cn3)cn2)CC1,intermediate,2000.0
50107718,CCCCC(C)(C)OC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,11.0
50463693,Cn1ccnc1S(=O)(=O)CCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,active,11.0
50107723,CCCCCCCCCCCCC(C)(C)OC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,12.0
50107728,CCCCCCCCCOC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,12.0
50001664,Cc1cc(C)n(CCCCCSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)n1,active,12.0
50061012,Cc1cc(Cl)cc2c(-c3ccccc3Cl)c(NC(=O)Nc3ccc(F)cc3F)cnc12,active,12.0
50061011,Cc1cc(C)c2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3C)c2c1,active,12.0
50474848,CCCC(N)C(=O)O[C@H]1CC2C(C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]2(C)C2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@@]21C,active,13.0
50084199,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(OC)ncnc2OC)c2ccccc2)n1,active,13.0
50084203,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(C)nn(C)c2C)c2ccccc2)n1,active,13.0
50107729,CCCCCCCCCCC(C)OC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,13.0
50107724,CCCCCCCCCCOC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,13.0
50107726,CCCCCCCCCCCCOC(=O)C(C(=O)Nc1c(OC)cc(OC)cc1OC)c1ccccc1,active,13.0
50107713,CCCCCCCCOC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,13.0
50566102,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)n1,active,14.0
50835201,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)ccc(N)c2C(C)C)c(-c2cccc(OC)c2)c2cccnc21,active,14.0
50061009,CCc1ccc2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3Cl)c2c1,active,14.0
50088289,CCCCCCCCCCCCc1nnc(C(C(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)o1,active,14.0
50060994,CC(C)c1ccc2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3Cl)c2c1,active,14.0
50463688,Cn1ccnc1SCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,active,14.0
50084926,CCC1(CC)COC(c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)OC1,active,15.0
